"GID","Breeding Cycle","Managed_Treatment","Grain_Yield_iid_BLUP"
7170916,"2014-15","Optimal Flat",5.02731350970871
7170917,"2014-15","Moderate Drought",4.31804807150958
7170917,"2014-15","Optimal Bed",4.79282858923801
7170917,"2014-15","Heat",2.70179926921508
7170917,"2014-15","Severe Drought",2.77214684363224
7170917,"2014-15","Optimal Flat",5.32534745606697
7170918,"2014-15","Moderate Drought",4.60318210793196
7170918,"2014-15","Optimal Bed",5.49021832647574
7170918,"2014-15","Heat",3.33714930897471
7170918,"2014-15","Severe Drought",2.82762405590295
7170918,"2014-15","Optimal Flat",5.53337496234749
7170946,"2014-15","Moderate Drought",4.34552236624181
7170946,"2014-15","Optimal Bed",5.34123177033059
7170946,"2014-15","Heat",3.16484039290017
7170946,"2014-15","Severe Drought",2.46981683356815
7170946,"2014-15","Optimal Flat",5.46410678572372
7170949,"2014-15","Moderate Drought",4.42242534879815
7170949,"2014-15","Optimal Bed",5.37969482643244
7170949,"2014-15","Heat",2.98240451579957
7170949,"2014-15","Severe Drought",2.58794287838419
7170949,"2014-15","Optimal Flat",5.54010148509847
7170960,"2014-15","Moderate Drought",4.44987109771067
7170960,"2014-15","Optimal Bed",6.04263596009615
7170960,"2014-15","Heat",3.75066329123024
7170960,"2014-15","Severe Drought",2.92297297563346
7170960,"2014-15","Optimal Flat",5.79437109811049
7170962,"2014-15","Moderate Drought",4.75125186464547
7170962,"2014-15","Optimal Bed",6.04095943026488
7170962,"2014-15","Heat",4.26693925138188
7170962,"2014-15","Severe Drought",2.81124982369078
7170962,"2014-15","Optimal Flat",6.19038634016551
7170964,"2014-15","Moderate Drought",4.42658303947051
7170964,"2014-15","Optimal Bed",5.4780007359827
7170964,"2014-15","Heat",3.44073591578895
7170964,"2014-15","Severe Drought",2.57135052968147
7170964,"2014-15","Optimal Flat",5.75290442160103
7170965,"2014-15","Moderate Drought",4.72074022452241
7170965,"2014-15","Optimal Bed",6.32920624536351
7170965,"2014-15","Heat",4.40785694814406
7170965,"2014-15","Severe Drought",2.84049119115401
7170965,"2014-15","Optimal Flat",5.83681849405437
7170971,"2014-15","Moderate Drought",4.42660907911914
7170971,"2014-15","Optimal Bed",5.75176335105347
7170971,"2014-15","Heat",3.36965317723788
7170971,"2014-15","Severe Drought",2.65204233890828
7170971,"2014-15","Optimal Flat",5.83709768172218
7170972,"2014-15","Moderate Drought",4.67423837695783
7170972,"2014-15","Optimal Bed",6.00786763876089
7170972,"2014-15","Heat",3.89873249032973
7170972,"2014-15","Severe Drought",2.90519497495611
7170972,"2014-15","Optimal Flat",5.96059575283601
7170988,"2014-15","Moderate Drought",4.34804512967111
7170988,"2014-15","Optimal Bed",5.76750825822301
7170988,"2014-15","Heat",3.50784535822685
7170988,"2014-15","Severe Drought",2.76398378176684
7170988,"2014-15","Optimal Flat",5.55675878232523
7170999,"2014-15","Moderate Drought",4.5042118931309
7170999,"2014-15","Optimal Bed",5.3074102314724
7170999,"2014-15","Heat",3.88808507469117
7170999,"2014-15","Severe Drought",3.00051684236007
7170999,"2014-15","Optimal Flat",5.50937377248627
7171003,"2014-15","Moderate Drought",4.46927782302457
7171003,"2014-15","Optimal Bed",4.72541807415712
7171003,"2014-15","Heat",3.4071284579484
7171003,"2014-15","Severe Drought",2.70491244274956
7171003,"2014-15","Optimal Flat",5.00196175589913
7171004,"2014-15","Moderate Drought",3.32512224366775
7171004,"2014-15","Optimal Bed",4.91132263569429
7171004,"2014-15","Heat",3.1667368894983
7171004,"2014-15","Severe Drought",2.53926450019742
7171004,"2014-15","Optimal Flat",4.95147587368595
7171030,"2014-15","Moderate Drought",4.85280190852852
7171030,"2014-15","Optimal Bed",5.89830175332951
7171030,"2014-15","Heat",3.79764790291619
7171030,"2014-15","Severe Drought",2.69846487809622
7171030,"2014-15","Optimal Flat",5.58614231052306
7171077,"2014-15","Moderate Drought",4.70151129508807
7171077,"2014-15","Optimal Bed",6.10415100997504
7171077,"2014-15","Heat",4.27841085105459
7171077,"2014-15","Severe Drought",2.73782883189469
7171077,"2014-15","Optimal Flat",6.05757433592965
7171094,"2014-15","Moderate Drought",4.65036151867927
7171094,"2014-15","Optimal Bed",5.86531520277763
7171094,"2014-15","Heat",3.76438496497131
7171094,"2014-15","Severe Drought",2.61236487724477
7171094,"2014-15","Optimal Flat",6.19095204927788
7171098,"2014-15","Moderate Drought",4.70899840767777
7171098,"2014-15","Optimal Bed",5.74602189248988
7171098,"2014-15","Heat",3.81366479373402
7171098,"2014-15","Severe Drought",2.75730302235967
7171098,"2014-15","Optimal Flat",5.93063012770401
7171118,"2014-15","Moderate Drought",4.64448833792676
7171118,"2014-15","Optimal Bed",5.99108079091088
7171118,"2014-15","Heat",3.99252857890072
7171118,"2014-15","Severe Drought",2.49705741547674
7171118,"2014-15","Optimal Flat",6.43677967105558
7171128,"2014-15","Moderate Drought",4.25405208937864
7171128,"2014-15","Optimal Bed",5.25158075526589
7171128,"2014-15","Heat",3.4244244111394
7171128,"2014-15","Severe Drought",2.5015307338493
7171128,"2014-15","Optimal Flat",5.68916863899277
7171129,"2014-15","Moderate Drought",4.8719306226208
7171129,"2014-15","Optimal Bed",5.67136325557427
7171129,"2014-15","Heat",3.2595123413921
7171129,"2014-15","Severe Drought",3.09803793882588
7171129,"2014-15","Optimal Flat",5.82951163692744
7171132,"2014-15","Moderate Drought",4.61326738039624
7171132,"2014-15","Optimal Bed",5.55991733087745
7171132,"2014-15","Heat",3.31662881680249
7171132,"2014-15","Severe Drought",2.90453563204005
7171132,"2014-15","Optimal Flat",6.05331121543778
7171133,"2014-15","Moderate Drought",4.77183779577059
7171133,"2014-15","Optimal Bed",5.54562656851477
7171133,"2014-15","Heat",3.57957051848348
7171133,"2014-15","Severe Drought",2.5771088802956
7171133,"2014-15","Optimal Flat",6.13322535130787
7171143,"2014-15","Moderate Drought",4.38195212872475
7171143,"2014-15","Optimal Bed",4.92681314796828
7171143,"2014-15","Heat",3.97575107762476
7171143,"2014-15","Severe Drought",2.63920744341308
7171143,"2014-15","Optimal Flat",5.63612176200314
7171162,"2014-15","Moderate Drought",4.26070818231196
7171162,"2014-15","Optimal Bed",5.42170577842044
7171162,"2014-15","Heat",4.32493353170305
7171162,"2014-15","Severe Drought",2.65571885600577
7171162,"2014-15","Optimal Flat",5.63806240086055
7171164,"2014-15","Moderate Drought",4.55682667851436
7171164,"2014-15","Optimal Bed",5.90719733893413
7171164,"2014-15","Heat",3.90557249613305
7171164,"2014-15","Severe Drought",2.53037431782925
7171164,"2014-15","Optimal Flat",5.70156041979683
7171172,"2014-15","Moderate Drought",4.3880113536194
7171172,"2014-15","Optimal Bed",5.84262265477482
7171172,"2014-15","Heat",4.23091295284995
7171172,"2014-15","Severe Drought",2.81741026073812
7171172,"2014-15","Optimal Flat",5.91159898951919
7171227,"2014-15","Moderate Drought",4.41911017728846
7171227,"2014-15","Optimal Bed",5.22851609119332
7171227,"2014-15","Heat",3.80775731124364
7171227,"2014-15","Severe Drought",2.68846108382142
7171227,"2014-15","Optimal Flat",5.75436382387287
7171238,"2014-15","Moderate Drought",5.17168426794336
7171238,"2014-15","Optimal Bed",6.39473742169632
7171238,"2014-15","Heat",4.10534192560708
7171238,"2014-15","Severe Drought",3.0577629315356
7171238,"2014-15","Optimal Flat",6.54762045504019
7171242,"2014-15","Moderate Drought",4.30269176850011
7171242,"2014-15","Optimal Bed",5.52753678027074
7171242,"2014-15","Heat",3.71018991241065
7171242,"2014-15","Severe Drought",2.79322563255504
7171242,"2014-15","Optimal Flat",5.81615624770779
7171243,"2014-15","Moderate Drought",4.51728459981277
7171243,"2014-15","Optimal Bed",5.47331529421815
7171243,"2014-15","Heat",3.98966389030847
7171243,"2014-15","Severe Drought",2.81419132296621
7171243,"2014-15","Optimal Flat",5.42950822973147
7171285,"2014-15","Moderate Drought",4.69601507940172
7171285,"2014-15","Optimal Bed",5.72427660231832
7171285,"2014-15","Heat",3.97483917895849
7171285,"2014-15","Severe Drought",2.80954067741936
7171285,"2014-15","Optimal Flat",5.92023394312126
7171319,"2014-15","Moderate Drought",4.6274100335805
7171319,"2014-15","Optimal Bed",5.36438708015793
7171319,"2014-15","Heat",3.45842075428875
7171319,"2014-15","Severe Drought",2.47718973851855
7171319,"2014-15","Optimal Flat",5.66857298244416
7171325,"2014-15","Moderate Drought",4.5092945143106
7171325,"2014-15","Optimal Bed",5.83361771988363
7171325,"2014-15","Heat",3.20084606186906
7171325,"2014-15","Severe Drought",2.78918436402189
7171325,"2014-15","Optimal Flat",5.38769580716497
7171329,"2014-15","Moderate Drought",4.76490410844767
7171329,"2014-15","Optimal Bed",5.95079925275055
7171329,"2014-15","Heat",3.89975644830266
7171329,"2014-15","Severe Drought",2.67591215831952
7171329,"2014-15","Optimal Flat",6.50012618222351
7171367,"2014-15","Moderate Drought",4.79318052769442
7171367,"2014-15","Optimal Bed",5.67008072944114
7171367,"2014-15","Heat",3.65665330836939
7171367,"2014-15","Severe Drought",2.61896739702375
7171367,"2014-15","Optimal Flat",5.88854146411928
7171371,"2014-15","Moderate Drought",4.4124434819479
7171371,"2014-15","Optimal Bed",5.71898257336378
7171371,"2014-15","Heat",3.71484774763242
7171371,"2014-15","Severe Drought",2.63625803543593
7171371,"2014-15","Optimal Flat",5.86508942113278
7171372,"2014-15","Moderate Drought",4.53989997994234
7171372,"2014-15","Optimal Bed",5.63255686873429
7171372,"2014-15","Heat",4.15857792879268
7171372,"2014-15","Severe Drought",2.54908998541508
7171372,"2014-15","Optimal Flat",5.8502681847554
7171391,"2014-15","Moderate Drought",4.19244977685706
7171391,"2014-15","Optimal Bed",5.01854644198731
7171391,"2014-15","Heat",2.96381155479469
7171391,"2014-15","Severe Drought",2.80215213976531
7171391,"2014-15","Optimal Flat",5.08159155107082
7173425,"2014-15","Moderate Drought",4.67533152582678
7173425,"2014-15","Optimal Bed",5.617925731349
7173425,"2014-15","Heat",3.78410862952356
7173425,"2014-15","Severe Drought",2.51412269119794
7173425,"2014-15","Optimal Flat",5.68821502622777
7173426,"2014-15","Moderate Drought",4.69663615158519
7173426,"2014-15","Optimal Bed",5.90365763178641
7173426,"2014-15","Heat",4.10609243115722
7173426,"2014-15","Severe Drought",2.52417766176463
7173426,"2014-15","Optimal Flat",5.4565033492273
7173448,"2014-15","Moderate Drought",3.64941453370472
7173448,"2014-15","Optimal Bed",5.79527058108607
7173448,"2014-15","Heat",4.14060734631722
7173448,"2014-15","Severe Drought",3.05969479450614
7173448,"2014-15","Optimal Flat",5.65668803621627
7173449,"2014-15","Moderate Drought",4.77644045584709
7173449,"2014-15","Optimal Bed",5.74188652611132
7173449,"2014-15","Heat",3.82255923594522
7173449,"2014-15","Severe Drought",2.70073191222916
7173449,"2014-15","Optimal Flat",5.63247300466579
7173450,"2014-15","Moderate Drought",3.53947544902411
7173450,"2014-15","Optimal Bed",5.39912551673481
7173450,"2014-15","Heat",3.78234228157997
7173450,"2014-15","Severe Drought",2.83504233633692
7173450,"2014-15","Optimal Flat",5.25135288113845
7173451,"2014-15","Moderate Drought",4.01097449540408
7173451,"2014-15","Optimal Bed",5.61744480581586
7173451,"2014-15","Heat",3.85482018770346
7173451,"2014-15","Severe Drought",2.65305555651234
7173451,"2014-15","Optimal Flat",5.61188794442764
7173452,"2014-15","Moderate Drought",4.99813277262086
7173452,"2014-15","Optimal Bed",5.62168630838825
7173452,"2014-15","Heat",3.73514047710802
7173452,"2014-15","Severe Drought",2.8972838125238
7173452,"2014-15","Optimal Flat",5.8976883387005
7173552,"2014-15","Moderate Drought",4.82299936649541
7173552,"2014-15","Optimal Bed",5.97300184533843
7173552,"2014-15","Heat",3.64917438894598
7173552,"2014-15","Severe Drought",2.68583405985267
7173552,"2014-15","Optimal Flat",5.96882608793925
7173554,"2014-15","Moderate Drought",4.31266572805872
7173554,"2014-15","Optimal Bed",5.43882757003814
7173554,"2014-15","Heat",3.83406865745908
7173554,"2014-15","Severe Drought",2.60541180386094
7173554,"2014-15","Optimal Flat",5.04643570892075
7173575,"2014-15","Moderate Drought",4.14621025862831
7173575,"2014-15","Optimal Bed",4.94366335039723
7173575,"2014-15","Heat",3.45253471039094
7173575,"2014-15","Severe Drought",2.68893183909654
7173575,"2014-15","Optimal Flat",5.75622840207496
7173599,"2014-15","Moderate Drought",4.02216988414863
7173599,"2014-15","Optimal Bed",5.1011258613132
7173599,"2014-15","Heat",3.48410190031955
7173599,"2014-15","Severe Drought",2.69672323308537
7173599,"2014-15","Optimal Flat",5.1294389547809
7173627,"2014-15","Moderate Drought",3.84476761654804
7173627,"2014-15","Optimal Bed",5.16290137528511
7173627,"2014-15","Heat",3.85003751602518
7173627,"2014-15","Severe Drought",2.7188357386804
7173627,"2014-15","Optimal Flat",5.5834192271783
7173643,"2014-15","Moderate Drought",4.3158163969589
7173643,"2014-15","Optimal Bed",5.51641476534417
7173643,"2014-15","Heat",3.06717141249581
7173643,"2014-15","Severe Drought",2.64744536880476
7173643,"2014-15","Optimal Flat",5.37495506430459
7173646,"2014-15","Moderate Drought",4.36896664554687
7173646,"2014-15","Optimal Bed",5.50530962251268
7173646,"2014-15","Heat",3.03987132389864
7173646,"2014-15","Severe Drought",2.84091082216546
7173646,"2014-15","Optimal Flat",5.33572330628186
7173671,"2014-15","Moderate Drought",4.78412544245032
7173671,"2014-15","Optimal Bed",5.48435343173877
7173671,"2014-15","Heat",3.90759898674158
7173671,"2014-15","Severe Drought",2.62009806619648
7173671,"2014-15","Optimal Flat",5.70555210878721
7173673,"2014-15","Moderate Drought",4.15663123732014
7173673,"2014-15","Optimal Bed",5.14693095655287
7173673,"2014-15","Heat",3.59944793563271
7173673,"2014-15","Severe Drought",2.67054234063419
7173673,"2014-15","Optimal Flat",5.75861466959702
7173680,"2014-15","Moderate Drought",4.66341522688957
7173680,"2014-15","Optimal Bed",6.27200200746835
7173680,"2014-15","Heat",3.94059843948456
7173680,"2014-15","Severe Drought",2.44512940856426
7173680,"2014-15","Optimal Flat",6.58569411683682
7173683,"2014-15","Moderate Drought",4.48766876747872
7173683,"2014-15","Optimal Bed",4.67960280364004
7173683,"2014-15","Heat",3.81577684155176
7173683,"2014-15","Severe Drought",2.86671010455924
7173683,"2014-15","Optimal Flat",5.11950026879044
7173686,"2014-15","Moderate Drought",4.44378767397052
7173686,"2014-15","Optimal Bed",5.72275522087503
7173686,"2014-15","Heat",3.61307669307358
7173686,"2014-15","Severe Drought",2.55963751604621
7173686,"2014-15","Optimal Flat",5.01626353947304
7173690,"2014-15","Moderate Drought",4.5343983009989
7173690,"2014-15","Optimal Bed",5.20442928161978
7173690,"2014-15","Heat",4.46663387713998
7173690,"2014-15","Severe Drought",2.95189787305422
7173690,"2014-15","Optimal Flat",5.49166539607258
7173707,"2014-15","Moderate Drought",4.54909544303194
7173707,"2014-15","Optimal Bed",5.73177595726705
7173707,"2014-15","Heat",4.24240407580471
7173707,"2014-15","Severe Drought",2.58806956970035
7173707,"2014-15","Optimal Flat",5.59381055473892
7173722,"2014-15","Moderate Drought",4.43277731513326
7173722,"2014-15","Optimal Bed",6.00155025859352
7173722,"2014-15","Heat",3.936057692296
7173722,"2014-15","Severe Drought",2.63780926725382
7173722,"2014-15","Optimal Flat",5.85975732126611
7173723,"2014-15","Moderate Drought",4.69292617612216
7173723,"2014-15","Optimal Bed",6.04807020820773
7173723,"2014-15","Heat",3.38317615447491
7173723,"2014-15","Severe Drought",2.97119569181509
7173723,"2014-15","Optimal Flat",6.28474106760671
7173764,"2014-15","Moderate Drought",4.58017420778836
7173764,"2014-15","Optimal Bed",5.26112956068413
7173764,"2014-15","Heat",3.59763857950953
7173764,"2014-15","Severe Drought",2.7439439039215
7173764,"2014-15","Optimal Flat",5.5917130150433
7173766,"2014-15","Moderate Drought",4.65816747230974
7173766,"2014-15","Optimal Bed",5.44526087270101
7173766,"2014-15","Heat",4.01104204100484
7173766,"2014-15","Severe Drought",2.64916945363568
7173766,"2014-15","Optimal Flat",5.94879170902581
7173767,"2014-15","Moderate Drought",4.84016744638007
7173767,"2014-15","Optimal Bed",5.91129097903135
7173767,"2014-15","Heat",4.58314938899453
7173767,"2014-15","Severe Drought",2.86221055897325
7173767,"2014-15","Optimal Flat",5.79345582567247
7173782,"2014-15","Moderate Drought",4.45270707989778
7173782,"2014-15","Optimal Bed",5.65847621898166
7173782,"2014-15","Heat",3.54523992292686
7173782,"2014-15","Severe Drought",2.89254481370324
7173782,"2014-15","Optimal Flat",5.79788558764548
7173787,"2014-15","Moderate Drought",4.07813886696543
7173787,"2014-15","Optimal Bed",5.71340058411006
7173787,"2014-15","Heat",2.5390182937828
7173787,"2014-15","Severe Drought",2.56341281536049
7173787,"2014-15","Optimal Flat",5.55099303970335
7173789,"2014-15","Moderate Drought",4.4768808407889
7173789,"2014-15","Optimal Bed",5.47971108194878
7173789,"2014-15","Heat",2.95397981781851
7173789,"2014-15","Severe Drought",2.66802631648146
7173789,"2014-15","Optimal Flat",5.42941531815939
7173803,"2014-15","Moderate Drought",4.70893651898566
7173803,"2014-15","Optimal Bed",5.81339100812235
7173803,"2014-15","Heat",3.85868160988113
7173803,"2014-15","Severe Drought",2.62196395918968
7173803,"2014-15","Optimal Flat",5.90143482836728
7173806,"2014-15","Moderate Drought",4.54744241077645
7173806,"2014-15","Optimal Bed",5.35256865647391
7173806,"2014-15","Heat",3.60875148563862
7173806,"2014-15","Severe Drought",2.5219615014332
7173806,"2014-15","Optimal Flat",5.70429264649032
7173810,"2014-15","Moderate Drought",4.65098842219806
7173810,"2014-15","Optimal Bed",5.40761597441989
7173810,"2014-15","Heat",3.76016463960223
7173810,"2014-15","Severe Drought",2.62182211007444
7173810,"2014-15","Optimal Flat",5.4200150638969
